node,lat,lon,degree,pagerank,is_intersection
436969507,37.7347504,-122.4706454,4,8.788907894381504e-05,1
436978770,37.7315052,-122.4366524,6,0.00011443537870051986,1
436982949,37.7321027,-122.4354128,4,0.00010511868987892633,1
436983705,37.7322568,-122.4351701,3,7.457190570722709e-05,1
436986613,37.7309578,-122.457509,6,0.00012640223945307926,1
437601656,37.7547516,-122.4514686,2,5.2191942653445253e-05,0
438880208,37.8253354,-122.3670222,6,0.00010323858143264152,1
440316410,37.7114127,-122.4564707,4,0.00011029488383517991,1
440318082,37.7100159,-122.4580433,3,4.3780828347363925e-05,1
440319067,37.7103032,-122.4567732,5,0.00010070934195535155,1
440319291,37.7101753,-122.4569197,4,6.533231247413134e-05,1
440319317,37.710061,-122.457058,5,9.35870754499776e-05,1
440322432,37.7098922,-122.456826,4,6.988258135401422e-05,1
440322586,37.7101027,-122.4566629,3,7.156557849877506e-05,1
440328512,37.7140307,-122.4626298,6,9.760324695227746e-05,1
440853802,37.7661082,-122.4928965,3,5.134152092647663e-05,1
448034152,37.784736,-122.4656398,6,7.871395540203071e-05,1
448104973,37.772624,-122.4214951,4,8.246683053971017e-05,1
461343871,37.755751,-122.457364,6,0.00011234737138377494,1
466335817,37.7387499,-122.404314,6,0.00011735216736245892,1
469713214,37.734596,-122.4801558,3,7.402384473313174e-05,1
475423216,37.7440838,-122.4346655,2,4.252653476017157e-05,0
506107940,37.7162057,-122.3899678,6,9.175041143561524e-05,1
506107947,37.7175683,-122.3915575,6,0.00010489540478911063,1
539989855,37.776931,-122.4045223,3,7.012987099129166e-05,1
539989856,37.7781618,-122.4060691,4,8.198267294568406e-05,1
539993902,37.7684859,-122.4057325,6,9.851594701496204e-05,1
542900781,37.8035017,-122.4317257,4,7.112712636208563e-05,1
542900782,37.803349,-122.4314574,5,7.65179001230842e-05,1
552853360,37.7873704,-122.4082462,6,0.0001452261030245382,1
553528353,37.7708846,-122.5110884,3,5.816703581400906e-05,1
553532142,37.7718506,-122.5110671,3,4.8397605475957225e-05,1
554160412,37.7155217,-122.4532362,2,4.181910556141064e-05,0
554160413,37.7173617,-122.4504983,4,6.571534457446468e-05,1
554160464,37.7183019,-122.4626513,2,4.344179815442816e-05,0
554160538,37.7179398,-122.4627892,2,4.285341948928612e-05,0
554160560,37.7178965,-122.4545224,2,4.600376652889751e-05,0
554160571,37.71787,-122.4626468,2,4.771543742459027e-05,0
554160781,37.7084618,-122.4588479,4,7.996364197679355e-05,1
559544890,37.727762,-122.3795744,8,0.00014500208799257108,1
559544894,37.727618,-122.379697,8,0.0001348320424637276,1
559544902,37.728755,-122.366771,6,0.00010308288288207142,1
559544914,37.7305113,-122.3714457,2,5.188317874648057e-05,0
570569843,37.7228488,-122.4049151,2,4.971280244431613e-05,0
570569926,37.7209531,-122.4117648,2,5.1161643893067405e-05,0
581047109,37.7642317,-122.4331016,8,0.0001341947443418113,1
581047133,37.7641276,-122.4330942,6,0.00010111417247166729,1
581047249,37.7643025,-122.4331078,6,9.376997474268146e-05,1
581074040,37.7592995,-122.4304173,2,6.066582208173837e-05,0
581074075,37.7586432,-122.4322012,2,6.066582208173837e-05,0
581074077,37.7587662,-122.4301962,2,4.816704185011003e-05,0
581251865,37.7603395,-122.4434628,6,0.00010470759577162772,1
581961285,37.7609278,-122.4400649,2,5.116288444876612e-05,0
589498591,37.7719994,-122.3897147,4,7.630527725246897e-05,1
589498601,37.7719023,-122.3913184,8,0.00013991700420503057,1
590607921,37.7746015,-122.3899465,4,6.905910468613574e-05,1
590622034,37.7748738,-122.3898965,4,7.400700149983179e-05,1
590658137,37.754726,-122.3989484,2,4.799844111029809e-05,0
595495874,37.7718017,-122.3929804,6,0.00011310060896176078,1
595495875,37.7718189,-122.3935693,6,0.00012464011902382232,1
595495876,37.7733851,-122.3914605,6,0.00010114292463846055,1
595774096,37.7732506,-122.4045363,2,6.336452053495135e-05,0
597367424,37.7107926,-122.4262693,2,5.692814688297277e-05,0
597382297,37.7084568,-122.414057,4,8.897824992199797e-05,1
598810515,37.7216601,-122.3999669,5,0.00012269751455206855,1
599157335,37.7633841,-122.4457649,3,9.174391206005945e-05,1
599157361,37.7563803,-122.4356895,6,9.011887092907024e-05,1
600650002,37.7988208,-122.41466,2,4.643307172777996e-05,0
600650911,37.80094,-122.4204211,2,4.4045125958866685e-05,0
601217513,37.7752741,-122.4244018,3,4.583175724201695e-05,1
601217544,37.7750597,-122.4260018,6,0.00014237578020843888,1
601267947,37.7800472,-122.3985599,3,4.08952019903241e-05,1
601280963,37.778745,-122.4309205,5,6.630692754370063e-05,1
601304130,37.7521098,-122.4640167,5,7.415144260165502e-05,1
601336584,37.7178602,-122.4722568,2,4.42944270779921e-05,0
601342298,37.7161417,-122.4628362,2,4.337309119378997e-05,0
612025486,37.8029034,-122.4049227,2,6.566460910048884e-05,0
612027255,37.8012299,-122.4044811,4,0.00010151744140511168,1
612027338,37.8011036,-122.4039848,6,0.00014744988718929562,1
612027358,37.8007921,-122.4035205,2,5.8845341811397556e-05,0
612027359,37.8021433,-122.4033173,2,5.896847171658486e-05,0
612028664,37.8039111,-122.4021017,3,7.913151338602648e-05,1
612028717,37.80402,-122.4019308,6,9.345610840914644e-05,1
612031523,37.7988991,-122.4139428,6,0.00010116915948666338,1
612497394,37.7238966,-122.401438,3,0.00018049235888453164,1
612571639,37.7362261,-122.4078869,3,7.760243922350332e-05,1
612715052,37.7163177,-122.4791149,4,8.918690808499142e-05,1
612715733,37.7164339,-122.4791358,4,9.921027512139536e-05,1
612715995,37.7163001,-122.4792609,4,8.981825717539043e-05,1
612716327,37.716883,-122.479916,4,9.195438491757756e-05,1
612716404,37.7170058,-122.4800622,4,9.28139791559147e-05,1
612716525,37.7170006,-122.4799126,4,0.00010542360791319741,1
612723135,37.7128901,-122.472458,3,9.935902214354342e-05,1
612723533,37.7131649,-122.4727886,5,0.00015067771127161828,1
612724723,37.711458,-122.4712588,3,6.617963126629063e-05,1
612726655,37.7118854,-122.4640811,3,5.1924746632555965e-05,1
612729669,37.7102455,-122.454604,4,9.300902418053375e-05,1
612730162,37.7112287,-122.4559276,4,0.0001097374168573109,1
612730164,37.7111569,-122.4558146,4,0.00010462472608898849,1
612730167,37.7104927,-122.4549993,4,9.511988867824937e-05,1
612730169,37.7104312,-122.4549234,4,0.00011654819523709248,1
612765589,37.7966002,-122.3970363,4,9.472573881902426e-05,1
612767658,37.797516,-122.4061835,4,8.809892976909174e-05,1
612767847,37.7981326,-122.4070746,4,7.496487727313385e-05,1
612771029,37.7962476,-122.4201546,5,0.00010827819660900277,1
613315053,37.7966397,-122.45166,6,0.00010105453763786485,1
613315054,37.796519,-122.4518282,5,8.286040376477696e-05,1
615144100,37.7346804,-122.4709995,3,9.268110583208285e-05,1
615144102,37.7347926,-122.4709868,3,9.191497896308314e-05,1
615144106,37.7347947,-122.4710465,3,9.36076343115836e-05,1
615278344,37.7274559,-122.4478362,2,4.38414768579811e-05,0
615404344,37.73842,-122.4313083,3,9.919220425218813e-05,1
615405721,37.7325729,-122.4310459,2,6.057151232212958e-05,0
615405914,37.7309924,-122.4349314,2,4.9040948976539146e-05,0
615405952,37.7320562,-122.4267855,2,6.49068856679075e-05,0
633361166,37.7489843,-122.4613111,3,5.825141511473681e-05,1
633361293,37.7429327,-122.4593339,2,6.339784691356672e-05,0
636389103,37.7563783,-122.4705481,2,4.521564333957296e-05,0
642898094,37.7117783,-122.3925962,2,5.0950479477616036e-05,0
648530371,37.7250555,-122.3868432,2,4.384200050388356e-05,0
662020555,37.7477045,-122.4035413,3,7.718877585336726e-05,1
663082994,37.7332636,-122.4328983,4,7.855851182393054e-05,1
663083227,37.7334317,-122.4331925,3,5.017781022677695e-05,1
665553804,37.7302731,-122.4374127,5,8.916280401641189e-05,1
665571358,37.7319597,-122.4317878,4,5.703800777435667e-05,1
665572684,37.7325699,-122.4319562,4,6.043303747345737e-05,1
666571224,37.776187,-122.3939857,4,8.786269428178498e-05,1
666571226,37.7757296,-122.3934042,5,8.755741762764544e-05,1
666585985,37.7752508,-122.3926428,4,7.392600277548928e-05,1
669137625,37.7809601,-122.4728883,3,4.121508565115065e-05,1
678276592,37.7445113,-122.4536402,3,5.1171067432074154e-05,1
678279139,37.7457663,-122.4507583,4,0.00011140136461692114,1
678279861,37.7453986,-122.4521572,3,6.855140317863206e-05,1
678282184,37.746894,-122.443828,5,0.00011287657089743047,1
702390031,37.7299979,-122.5027852,2,5.350698566081347e-05,0
703334303,37.7267245,-122.5025589,3,0.00012175995109254786,1
703454966,37.7620343,-122.4362318,3,3.143210440523236e-05,1
724032717,37.8051804,-122.4268517,1,3.7017824869322466e-05,0
725284181,37.8051652,-122.4473096,6,9.631571921159317e-05,1
725284295,37.8053749,-122.4456648,6,9.285649848495082e-05,1
725284752,37.8058127,-122.4422282,7,0.00010441235047098335,1
725284753,37.806112,-122.4398794,8,0.0001435869547303776,1
725284754,37.806418,-122.4374775,6,0.00010162131485657398,1
725284763,37.8060957,-122.4355018,6,9.218869177910158e-05,1
725288010,37.8049242,-122.4481,5,0.00013547078150263268,1
725294406,37.8054457,-122.4422584,4,6.374715951872413e-05,1
729040229,37.7521683,-122.4030484,3,0.0001276180083832954,1
733619113,37.7690958,-122.4094077,3,0.00011587649559497778,1
741739942,37.7120922,-122.4890604,1,5.491527344260698e-05,0
741739944,37.712328,-122.489412,1,1.5097506591484224e-05,0
741745346,37.8001197,-122.469438,3,5.3047959476190355e-05,1
741751306,37.8012495,-122.4695041,3,0.0001228351246480721,1
742227234,37.7660525,-122.4774379,6,0.0001101668779627906,1
742227512,37.7660306,-122.4777656,6,0.00012069151844949324,1
750039531,37.7374295,-122.4911,4,7.242161743819502e-05,1
761765975,37.7270081,-122.47538,3,9.643261294142511e-05,1
761766172,37.7272092,-122.4760501,5,0.00013685435494714134,1
761795188,37.7268685,-122.4753289,3,5.160785547063805e-05,1
761795205,37.7265196,-122.475061,3,7.070678073262579e-05,1
761807528,37.7301598,-122.47591,3,5.3048407257446385e-05,1
761807880,37.7301589,-122.4759976,4,6.453226142676801e-05,1
763026749,37.7822252,-122.4111043,3,5.521020304774523e-05,1
764754008,37.7698047,-122.5109423,3,7.23315970468267e-05,1
764842848,37.7345837,-122.4238156,3,6.532192311766066e-05,1
764842850,37.7345678,-122.4239269,3,0.00010021841193739391,1
764842866,37.7345254,-122.4239135,3,7.345883975677108e-05,1
764844610,37.7322683,-122.4234186,5,8.677837914104107e-05,1
764844611,37.7322535,-122.4235353,5,0.00011647555773149753,1
764886899,37.7327442,-122.4217644,5,9.469175950781073e-05,1
764886902,37.7324864,-122.4219428,5,7.97055585269172e-05,1
764888688,37.7321366,-122.4251275,6,0.00015274634978114924,1
764893116,37.7328598,-122.4252267,4,9.749885875510065e-05,1
764893119,37.7328173,-122.4251905,4,0.00010140939633437263,1
764893122,37.7328639,-122.4250963,4,9.020973705015582e-05,1
764893125,37.7329078,-122.4251368,4,9.144365331277836e-05,1
764896525,37.7378482,-122.4207476,4,7.95936549797101e-05,1
764912790,37.7300673,-122.4392038,3,0.00011422980818836907,1
764927041,37.7324244,-122.4145047,3,0.00010509659470763019,1
764927374,37.7323228,-122.4141894,3,0.0001039634463656875,1
766880718,37.7344829,-122.4114086,3,6.74286191945366e-05,1
766898798,37.7309476,-122.4217355,4,6.917486423063402e-05,1
766912762,37.7376659,-122.40819,3,0.00010650682852671764,1
766913254,37.7364576,-122.407165,4,5.706599766776268e-05,1
766917698,37.7345151,-122.4056947,6,0.0001296414295350813,1
766946830,37.740917,-122.4076986,3,8.670755797517227e-05,1
766948543,37.7389278,-122.4071603,3,3.625080584643899e-05,1
766948544,37.7391507,-122.4070881,3,4.993444687070379e-05,1
766948591,37.7362836,-122.4071845,3,4.7923688245421634e-05,1
767741496,37.7374927,-122.4021743,3,0.00010597739309919345,1
767744761,37.7351329,-122.4045323,2,4.647751811339014e-05,0
767752910,37.7394031,-122.4019687,4,8.624634223503798e-05,1
767753855,37.7361703,-122.4038169,2,4.795411519476576e-05,0
767808208,37.7572997,-122.392205,3,6.147504200619434e-05,1
767815833,37.7669154,-122.3952917,3,8.177032158793945e-05,1
767822928,37.7156331,-122.3987989,3,5.908015597171325e-05,1
767827024,37.7148006,-122.3979823,3,0.00010587765239764347,1
767833568,37.7098522,-122.3959195,2,5.237999009483313e-05,0
767834405,37.7132136,-122.3970838,2,4.7630816313437524e-05,0
767840209,37.7162301,-122.399322,3,6.598131501763485e-05,1
767841485,37.7149943,-122.3990089,3,4.9145883414837876e-05,1
767841501,37.7152642,-122.398913,4,6.0785465479823416e-05,1
767842123,37.7152257,-122.3989242,4,6.49482807744949e-05,1
767846598,37.7198894,-122.3976691,2,4.6978982163501485e-05,0
767846773,37.7202911,-122.3967511,7,0.0001127210563071429,1
767846951,37.7210817,-122.3981471,5,0.00013058575900530108,1
767849338,37.7103051,-122.4038541,2,4.835859553594678e-05,0
767851341,37.7123541,-122.4026844,7,8.673121738678007e-05,1
767857266,37.708264,-122.4073896,2,4.777073817474032e-05,0
767859198,37.7127188,-122.4005599,4,8.06571244433704e-05,1
767859211,37.7133004,-122.4003224,3,8.272725667793723e-05,1
768238152,37.714413,-122.3982121,6,0.00014291911025071189,1
768238225,37.7142939,-122.3985872,6,0.00011766346083903475,1
768238240,37.7137284,-122.3984772,6,0.00011051382408775248,1
768238246,37.7138886,-122.3983525,6,0.00011051382408775248,1
768238667,37.7156172,-122.3894135,5,7.104522508407653e-05,1
768238749,37.7091616,-122.3926018,6,0.00011446815744907891,1
768238774,37.711315,-122.3940248,4,9.187040341552413e-05,1
768239306,37.710337,-122.3926768,3,6.624260791239238e-05,1
768239627,37.7090778,-122.3932625,6,0.0001214903029889862,1
768241934,37.7319197,-122.3957371,7,9.281802914844496e-05,1
768245366,37.7688227,-122.3894116,4,8.020140080533502e-05,1
768247156,37.7745152,-122.3915862,4,7.800183044256625e-05,1
768247163,37.7744007,-122.3916177,8,0.00015575435142430516,1
768433616,37.7456872,-122.3861831,6,0.00012170098175673341,1
768433617,37.7457571,-122.3861257,6,0.00011704300025695128,1
768434685,37.7411664,-122.3761175,4,7.838057483595246e-05,1
768434892,37.7434413,-122.3936947,2,4.7117308648871655e-05,0
768435389,37.7462416,-122.3873168,4,9.02399369998168e-05,1
775301861,37.7495773,-122.405365,3,5.056631448756684e-05,1
775307664,37.7493807,-122.4034247,3,3.15612906324115e-05,1
775320032,37.7473068,-122.4033162,3,5.711113238586738e-05,1
775320362,37.751959,-122.40252,2,4.6454389164248305e-05,0
783660990,37.7375448,-122.4103099,2,4.3892638205938e-05,0
783660993,37.7373942,-122.4103488,2,5.761836010306502e-05,0
828411434,37.8027683,-122.4521566,6,0.00017706269227653093,1
828411479,37.8011852,-122.4534577,4,0.0001107083400660662,1
828487988,37.7587064,-122.4179902,6,0.00010487468930625171,1
830559286,37.7253123,-122.3806449,2,4.35348223464289e-05,0
830559296,37.7262204,-122.3855741,2,4.254131333283078e-05,0
830820885,37.7947103,-122.4467402,6,9.324747786303736e-05,1
831556633,37.8008945,-122.447971,4,9.771996563440427e-05,1
832777303,37.7568474,-122.4488739,2,5.4708307829681455e-05,0
837099790,37.7988825,-122.4056406,2,6.267528629156686e-05,0
842953158,37.8000548,-122.4526832,4,5.840549522436066e-05,1
890045127,37.7893887,-122.3918607,7,0.00012546288506229528,1
890045131,37.7886922,-122.3927566,7,0.00015823003488232463,1
890045132,37.7879982,-122.3936309,8,0.00017125233724396655,1
911547143,37.7730214,-122.4063624,4,9.682049355267922e-05,1
911547144,37.7724161,-122.405588,2,5.608876097562542e-05,0
915248218,37.7855817,-122.3915799,4,0.00018560931741417886,1
939901807,37.7227043,-122.4449782,6,9.02481290483946e-05,1
960100247,37.7703801,-122.3945186,6,0.00015024618330972348,1
984720636,37.7697271,-122.3983363,4,9.790574102411771e-05,1
984720819,37.7699206,-122.3959498,4,8.747612312489148e-05,1
984774300,37.7704808,-122.3928533,6,0.0001230022600149865,1
993972180,37.7417663,-122.4592435,2,4.8337884697174136e-05,0
997382976,37.7591358,-122.4479433,6,0.00010837221694296594,1
999546390,37.7389973,-122.4829524,8,0.0001292986827761715,1
1000699966,37.7511686,-122.4363005,8,0.00010524378545177276,1
1012942397,37.7141172,-122.4852281,3,5.924850745285364e-05,1
1018617264,37.7739151,-122.423815,6,0.00014999851796636146,1
1026928270,37.8041446,-122.4217824,2,4.371447819894189e-05,0
1028661012,37.778129,-122.412322,6,0.000156907642259203,1
1108824627,37.7943364,-122.3932432,6,0.00011142993249219257,1
1121325984,37.7339934,-122.4081345,2,4.7598526355916454e-05,0
1126947954,37.7705523,-122.435207,8,0.0001302756313602042,1
1127285904,37.7829621,-122.4241011,2,7.490963359195001e-05,0
1130284621,37.750809,-122.395448,2,5.55804988072356e-05,0
1130443087,37.7558028,-122.3945967,2,4.953434710582039e-05,0
1130443205,37.75253,-122.3946416,6,0.00011794912591943218,1
1148372833,37.7855246,-122.4474781,3,6.498920371608444e-05,1
1148372849,37.7851849,-122.4472443,5,0.00012700569804510346,1
1148372880,37.786153,-122.446899,3,5.864014817614585e-05,1
1148372905,37.7850101,-122.4480059,6,0.00013241940907645443,1
1152536846,37.785682,-122.4536105,5,9.875789144543685e-05,1
1157539327,37.7504821,-122.4710176,4,8.04566407694112e-05,1
1157540243,37.748406,-122.4674876,2,6.078242665176348e-05,0
1172747892,37.7100081,-122.460655,4,6.811779528020599e-05,1
1196699108,37.7375361,-122.4817341,2,5.6522556512125837e-05,0
1196701858,37.7372787,-122.4796139,6,9.766129413797075e-05,1
1196702052,37.7350067,-122.4859304,5,0.000120460989711871,1
1196702794,37.7347197,-122.4797172,2,3.8744587567429085e-05,0
1196703170,37.7348263,-122.4801148,5,8.196185094390769e-05,1
1196715437,37.7268584,-122.4709512,3,8.969792922293733e-05,1
1196719915,37.726757,-122.470978,3,8.619302742075472e-05,1
1196740419,37.76545,-122.4961646,4,0.00011973286556837907,1
1196749436,37.7300548,-122.4936852,3,5.780463699335052e-05,1
1196765186,37.729224,-122.4928411,3,5.263523399103696e-05,1
1196816836,37.7256628,-122.498929,4,0.00012163118295693842,1
1196826498,37.7239595,-122.4850028,4,7.89980076234939e-05,1
1196830001,37.7236455,-122.484586,3,7.483547699498859e-05,1
1196839521,37.7147509,-122.4846749,3,7.227709759641596e-05,1
1196840126,37.7146954,-122.4851988,4,7.243667442125288e-05,1
1196840143,37.7147117,-122.4852251,4,7.546261422994183e-05,1
1196840150,37.7146173,-122.4846777,3,7.113612780345608e-05,1
1196841579,37.7157102,-122.485268,3,6.493865916919969e-05,1
1196844367,37.7154794,-122.4851588,3,7.897174827187811e-05,1
1196848008,37.7160774,-122.4851769,4,0.00011672364802401989,1
1196851008,37.7157377,-122.4816374,6,0.00010415079495247057,1
1196875324,37.7162723,-122.4741806,4,9.753526627068955e-05,1
1196884882,37.7145114,-122.4732964,4,0.00012135339824481083,1
1201336071,37.7209665,-122.4808194,3,3.927911430665483e-05,1
1201336072,37.7209688,-122.4806691,3,5.7411557022368446e-05,1
1201336180,37.7209135,-122.4790101,4,9.870678212188478e-05,1
1201336181,37.7208623,-122.479013,6,0.0001347948279035352,1
1201336245,37.7207993,-122.4770495,4,9.754185394582756e-05,1
1201336698,37.7203509,-122.4753833,3,6.073572595137614e-05,1
1201371532,37.7211612,-122.4829858,6,0.00013712910166213958,1
1201390929,37.7171268,-122.4726925,4,9.928189170688457e-05,1
1201417904,37.7174073,-122.4753237,6,0.00014516426017709293,1
1202331695,37.7185785,-122.4848275,4,8.614384655771978e-05,1
1202331982,37.7183244,-122.4848252,4,8.625487523796982e-05,1
1202332578,37.7212733,-122.4843151,4,0.00010114015004821133,1
1202332599,37.7209763,-122.484822,4,9.922092048181843e-05,1
1211585283,37.75385,-122.4556011,4,0.00010658372056947944,1
1211585290,37.7551371,-122.4550947,6,0.00016771788648322136,1
1211585293,37.7576301,-122.4536828,3,4.5535278828075216e-05,1
1211585299,37.7575197,-122.4538061,4,6.479618486630523e-05,1
1211585311,37.7580806,-122.4529459,8,0.00014395062446650016,1
1211585321,37.7517542,-122.461157,3,7.512055370474759e-05,1
1211585328,37.7574217,-122.4539005,3,7.284901071678012e-05,1
1211585376,37.7515215,-122.4566652,3,7.049184691904946e-05,1
1211594129,37.7522245,-122.4559723,3,5.0689437732368096e-05,1
1211594133,37.7580025,-122.4528945,4,6.486142648334795e-05,1
1211594135,37.7538032,-122.4554934,6,0.00015223206904406357,1
1211594140,37.7581311,-122.4526123,3,7.325596534041179e-05,1
1211594145,37.7578841,-122.4531316,3,4.5284822250022887e-05,1
1211594149,37.7515183,-122.4563877,6,0.00012591953149775724,1
1211594164,37.757457,-122.4537265,8,0.00014210157327217433,1
1211594179,37.7551096,-122.4549927,4,0.00010658372056947944,1
1211602820,37.7484014,-122.4590259,4,9.687813953370432e-05,1
1211602828,37.7472432,-122.4592626,3,9.621472148982467e-05,1
1221414382,37.7243426,-122.3873501,2,4.3937917895011e-05,0
1223019592,37.7270961,-122.3764189,2,4.595886891363965e-05,0
1229920640,37.7105827,-122.4474739,4,5.7294342661923186e-05,1
1241673332,37.7284565,-122.3930572,3,5.130958647341729e-05,1
1241673530,37.7386916,-122.3894458,3,4.3843365736797625e-05,1
1241673600,37.737024,-122.3966443,2,5.037327466737722e-05,0
1249019424,37.8256017,-122.3780257,2,5.1565040767498926e-05,0
1249019428,37.8269382,-122.3782292,2,5.262964283244926e-05,0
1260360822,37.7780943,-122.4019545,3,5.712783222087301e-05,1
1261510641,37.7513633,-122.3910344,2,4.639726974709637e-05,0
1262382440,37.7569947,-122.4040595,3,4.4659982662842075e-05,1
1266060482,37.7696315,-122.4155697,6,0.00012135504506813891,1
1266060485,37.7696146,-122.4147881,4,8.559114509254792e-05,1
1266060500,37.7695978,-122.4141041,4,8.648640650407449e-05,1
1266445596,37.7723425,-122.4134392,4,8.185929231079351e-05,1
1266445603,37.7717304,-122.4149278,2,4.889160505169057e-05,0
1268623487,37.8212284,-122.369306,4,5.5755011931217527e-05,1
1271001343,37.7885009,-122.4067939,4,0.00010566914980123094,1
1271001348,37.7887033,-122.4052473,6,0.0001488528861895585,1
1278485123,37.8014688,-122.4709925,2,4.531579087935772e-05,0
1278485146,37.8016467,-122.4713059,4,6.96217726185754e-05,1
1286844245,37.7865841,-122.3964483,3,5.571874600829722e-05,1
1302770295,37.768823,-122.438517,6,8.705808157648146e-05,1
1308305528,37.7878249,-122.4083373,5,8.459765419125918e-05,1
1350167104,37.7130245,-122.4721894,3,4.915841196357636e-05,1
1350921995,37.764267,-122.5051398,4,7.57827898889244e-05,1
1350922023,37.7680495,-122.4558299,4,0.0001327014470271084,1
1366462491,37.7297052,-122.4687838,5,9.113505311655121e-05,1
1367901704,37.7556992,-122.4524063,2,5.0109685586554654e-05,0
1378125350,37.7091162,-122.4229295,5,0.0001564881539503796,1
1378125354,37.7085526,-122.4209367,6,0.00010638212241111297,1
1378125423,37.7092838,-122.4233718,4,0.0001210079609887808,1
1378125429,37.7100821,-122.4245636,6,0.00013999652918269092,1
1378125483,37.7127816,-122.4319661,6,0.00015684279809618202,1
1378125503,37.7089271,-122.4222782,5,0.00012202136355664265,1
1378125513,37.7109669,-122.426178,6,0.00014662088500038887,1
1378125519,37.7087456,-122.4216282,5,9.570590592172658e-05,1
1386837960,37.7112363,-122.3908372,6,0.000112782956505403,1
1386837962,37.7113285,-122.3908309,2,4.7214167496749054e-05,0
1386838039,37.7112215,-122.3904185,4,5.880043707305411e-05,1
1386838055,37.7111253,-122.390378,1,4.5967421848692794e-05,0
1386838087,37.7111294,-122.3904318,4,7.237638319599399e-05,1
1417635713,37.8075309,-122.4076447,5,0.00010160552289267655,1
1460324040,37.7500094,-122.4480259,2,5.0827294634979066e-05,0
1469069099,37.7993627,-122.4673998,6,0.00010587599064722622,1
1469069155,37.7980632,-122.4689945,6,0.00012566638977258178,1
1472038597,37.7464305,-122.4584765,4,9.530094732033018e-05,1
1472038601,37.7550791,-122.4404544,3,5.4897464533012635e-05,1
1472038604,37.7552269,-122.4400551,4,6.70623342238747e-05,1
1472038613,37.755339,-122.4402918,3,6.734002631879072e-05,1
1472108313,37.7292277,-122.493059,3,5.469274570150248e-05,1
1472411079,37.7542909,-122.4065352,4,7.5297574893183e-05,1
1496341778,37.7938854,-122.4022036,3,7.15366778866055e-05,1
1501114834,37.7516945,-122.4618366,3,8.143495433487811e-05,1
1501114903,37.7486437,-122.4592709,3,8.5239231329339e-05,1
1501114908,37.7513657,-122.4615579,3,9.856873739527857e-05,1
1501115133,37.7518672,-122.4620882,4,0.00011462850445042135,1
1501115176,37.7483972,-122.4588328,3,6.792392088708315e-05,1
1501115203,37.7516337,-122.4612021,3,6.937905696199461e-05,1
1501320619,37.7448016,-122.4610734,6,9.809919556080524e-05,1
1501320631,37.7446217,-122.4612995,6,0.00010709531083071328,1
1501320638,37.7465325,-122.4588844,4,5.710914535205782e-05,1
1501320639,37.7454673,-122.4602228,6,9.455332789056464e-05,1
1501430147,37.7431657,-122.4554297,5,0.00012498941443904164,1
1501430148,37.7462753,-122.4583353,6,0.0001193904509504551,1
1501430193,37.7464822,-122.456063,4,8.45533294222086e-05,1
1501430216,37.7468249,-122.4587246,5,0.00011361964937361538,1
1501430234,37.7454364,-122.4572788,6,0.00010995953734458801,1
1501430311,37.7469762,-122.4588476,3,6.338158014549471e-05,1
1501430315,37.7467136,-122.4588098,3,3.6270440520558484e-05,1
1510908481,37.73406,-122.422055,2,4.877268737628787e-05,0
1510908509,37.7334107,-122.4217225,2,4.9432364120154205e-05,0
1511324640,37.7681799,-122.4555303,3,8.045775476924121e-05,1
1511324675,37.7672306,-122.458727,4,8.634354541888292e-05,1
1511324677,37.7685305,-122.454998,3,5.756655458417896e-05,1
1511324687,37.7673963,-122.4590782,5,8.927578930513253e-05,1
1511324797,37.7670463,-122.4590451,5,0.00011874660036391503,1
1511324865,37.7671653,-122.4586878,3,0.000102013301766592,1
1511324868,37.7688819,-122.4548875,4,9.950497647915184e-05,1
1511324892,37.7661036,-122.4600199,3,3.849552652833976e-05,1
1511339709,37.7660581,-122.4578239,4,9.115240574042033e-05,1
1511339712,37.7659953,-122.4578193,6,0.00010946609795685099,1
1511339716,37.7657398,-122.4578007,5,7.194741352517502e-05,1
1511339732,37.7658562,-122.4569822,3,6.674022961273046e-05,1
1511342574,37.7649421,-122.4567715,6,0.00010370577126496954,1
1511349540,37.7627909,-122.4563373,6,0.00012131660587139845,1
1555295536,37.7465514,-122.4662325,6,0.0001356154802041033,1
1555295542,37.7465435,-122.467132,2,5.2985180883255526e-05,0
1555295550,37.7468663,-122.4645833,3,7.461285061340858e-05,1
1563110109,37.7630425,-122.3888374,6,9.769050260415951e-05,1
1563110114,37.7630773,-122.3886764,6,9.583126144908281e-05,1
1563110124,37.7650154,-122.3906605,2,4.51408530974993e-05,0
1563110126,37.7669299,-122.3889817,6,0.00010251852781312767,1
1563110130,37.7669142,-122.3892331,6,0.00011248895455267556,1
1563110139,37.7643643,-122.3887631,6,9.941368260112492e-05,1
1563110148,37.764349,-122.3889802,6,0.00010165187802752084,1
1563129310,37.7694015,-122.4291486,3,6.864350098058807e-05,1
1564279875,37.790343,-122.422243,4,8.735387966480464e-05,1
1564279877,37.7904029,-122.4224613,4,8.188411058831119e-05,1
1578907668,37.7864339,-122.4080561,6,0.00013777305194971544,1
1580501206,37.7860145,-122.4113476,4,9.996303317202611e-05,1
1580501212,37.787221,-122.3988207,7,0.0002065674047532947,1
1580501214,37.7868355,-122.4048551,3,5.421425449668597e-05,1
1580501216,37.7858081,-122.4129919,4,9.904398905575943e-05,1
1580517057,37.7999062,-122.4208943,8,0.00011745242033858878,1
